SaleID,Date,ProductID,CustomerID,Quantity,UnitPrice
658,7/27/2024,128,118,19,273
2508,7/27/2024,25,378,1,326
3380,7/27/2024,30,27,10,84
2191,7/27/2024,133,367,18,101
3442,7/27/2024,133,457,16,101
2182,7/27/2024,104,455,3,441
1515,7/27/2024,135,237,7,360
1314,7/28/2024,161,116,1,62
4230,7/28/2024,18,261,10,122
2090,7/28/2024,25,189,18,326
4011,7/28/2024,38,281,15,339
4076,7/28/2024,70,79,3,54
2104,7/28/2024,187,222,2,196
194,7/29/2024,126,328,12,165
1124,7/29/2024,67,177,16,418
1386,7/29/2024,115,291,7,291
943,7/29/2024,54,365,1,309
2320,7/29/2024,198,309,4,302
2664,7/29/2024,73,12,1,421
2845,7/29/2024,193,446,4,162
2257,7/30/2024,174,489,9,420
793,7/30/2024,159,115,18,294
4988,7/30/2024,106,182,8,53
2490,7/30/2024,5,131,18,314
3634,7/30/2024,183,107,11,70
3273,7/30/2024,145,364,3,343
1799,7/31/2024,53,210,10,122
2502,7/31/2024,9,214,3,341
471,7/31/2024,169,347,14,436
229,7/31/2024,122,380,8,368
4907,7/31/2024,24,65,15,26
3544,7/31/2024,62,163,16,198
801,7/31/2024,54,45,13,309
377,7/31/2024,109,332,17,302
3356,7/31/2024,109,155,3,302
3468,7/31/2024,140,405,4,239
3007,7/31/2024,84,498,12,189
3399,7/31/2024,95,240,12,295
3451,7/31/2024,87,443,19,499
2026,7/31/2024,188,455,8,51
3454,7/31/2024,188,96,17,51
4789,8/1/2024,24,457,8,26
184,8/1/2024,109,295,9,302
1463,8/1/2024,153,465,14,327
3225,8/1/2024,94,348,6,489
3619,8/2/2024,119,114,17,414
3906,8/2/2024,28,213,6,350
1995,8/2/2024,64,308,18,239
1524,8/2/2024,21,183,17,452
866,8/2/2024,11,29,4,279
973,8/2/2024,136,128,5,84
3848,8/2/2024,74,274,9,329
328,8/2/2024,129,286,7,252
2085,8/3/2024,93,5,15,352
3303,8/4/2024,168,112,7,455
3060,8/4/2024,27,351,4,78
4915,8/4/2024,117,269,8,452
1396,8/4/2024,99,428,18,428
3565,8/4/2024,143,261,12,101
882,8/5/2024,53,47,17,122
4255,8/5/2024,131,65,1,91
2402,8/5/2024,105,56,19,385
1837,8/5/2024,18,203,14,122
2374,8/5/2024,115,288,1,291
277,8/5/2024,76,404,17,350
2609,8/5/2024,154,363,4,477
467,8/5/2024,95,167,13,295
3518,8/5/2024,95,182,18,295
1092,8/5/2024,16,9,4,152
4889,8/6/2024,192,307,4,19
2913,8/6/2024,130,144,15,301
3261,8/6/2024,149,338,2,78
2261,8/6/2024,55,156,1,255
4687,8/7/2024,126,480,2,165
2044,8/7/2024,107,432,3,390
1596,8/7/2024,101,441,8,454
4331,8/7/2024,43,384,19,331
3189,8/7/2024,11,347,3,279
367,8/7/2024,54,454,12,309
2373,8/7/2024,148,473,5,217
2302,8/7/2024,120,393,10,299
4859,8/7/2024,32,219,14,40
2102,8/8/2024,93,315,12,352
3515,8/8/2024,75,114,6,209
873,8/8/2024,122,334,10,368
2106,8/8/2024,112,119,1,217
2452,8/9/2024,108,346,11,131
1917,8/9/2024,114,176,11,195
2681,8/9/2024,182,121,15,178
3004,8/9/2024,80,264,8,413
1254,8/9/2024,46,19,4,287
4470,8/9/2024,113,160,19,247
52,8/10/2024,181,191,5,40
4372,8/10/2024,100,479,7,183
95,8/10/2024,190,407,16,103
175,8/10/2024,74,338,18,329
1309,8/10/2024,60,9,11,211
678,8/10/2024,185,479,4,202
2110,8/10/2024,36,33,11,93
355,8/11/2024,27,4,5,78
3691,8/11/2024,35,369,6,462
500,8/11/2024,117,406,10,452
152,8/11/2024,38,285,17,339
1052,8/12/2024,69,51,1,192
2001,8/12/2024,102,122,13,130
4800,8/12/2024,44,489,8,206
4278,8/12/2024,80,349,4,413
3846,8/12/2024,73,211,6,421
4818,8/12/2024,148,49,16,217
3290,8/12/2024,46,420,17,287
634,8/12/2024,164,377,2,376
3216,8/13/2024,199,279,7,387
2038,8/13/2024,63,57,11,285
3642,8/13/2024,28,179,17,350
976,8/13/2024,41,158,1,150
2014,8/13/2024,186,228,5,372
2613,8/13/2024,25,133,13,326
1143,8/13/2024,5,60,10,314
1230,8/13/2024,97,83,19,341
1961,8/13/2024,97,55,3,341
3501,8/13/2024,158,315,4,476
4072,8/13/2024,134,441,5,138
2972,8/13/2024,104,32,9,441
4428,8/14/2024,139,50,18,242
91,8/14/2024,147,319,17,494
2920,8/14/2024,147,321,9,494
1527,8/14/2024,45,209,3,348
4018,8/14/2024,133,34,11,101
4932,8/14/2024,39,320,17,317
4237,8/14/2024,84,227,3,189
3130,8/15/2024,78,374,8,319
2765,8/15/2024,69,318,16,192
890,8/15/2024,180,372,17,237
3726,8/15/2024,102,232,11,130
1958,8/15/2024,103,283,13,375
3707,8/15/2024,121,350,1,103
972,8/16/2024,43,62,13,331
3835,8/16/2024,130,335,17,301
1325,8/16/2024,39,392,3,317
4964,8/16/2024,38,229,9,339
2423,8/16/2024,46,492,12,287
2003,8/16/2024,188,298,17,51
2626,8/17/2024,17,206,3,269
3812,8/17/2024,101,343,16,454
2907,8/17/2024,56,295,2,291
1002,8/17/2024,167,206,18,13
1971,8/17/2024,172,55,3,56
2186,8/18/2024,59,20,10,10
4154,8/18/2024,59,463,8,10
4992,8/18/2024,169,99,14,436
1146,8/18/2024,33,294,1,490
2579,8/18/2024,193,279,3,162
2735,8/19/2024,114,298,13,195
1060,8/19/2024,177,198,4,362
1988,8/19/2024,155,192,3,471
271,8/19/2024,64,474,13,239
868,8/19/2024,62,316,9,198
4549,8/19/2024,62,455,1,198
4304,8/19/2024,5,119,16,314
3373,8/19/2024,183,440,18,70
1999,8/19/2024,194,443,19,129
1733,8/20/2024,162,400,13,126
92,8/20/2024,75,189,5,209
3907,8/20/2024,29,126,4,487
2397,8/20/2024,98,287,13,433
98,8/20/2024,116,467,9,144
1749,8/20/2024,125,116,9,253
4009,8/20/2024,145,107,18,343
253,8/20/2024,104,117,11,441
1250,8/20/2024,123,452,6,68
4520,8/20/2024,48,367,2,388
4012,8/20/2024,85,33,10,442
126,8/21/2024,76,33,18,350
1879,8/21/2024,136,209,3,84
3942,8/21/2024,136,338,5,84
2790,8/21/2024,148,23,15,217
1663,8/21/2024,51,178,13,252
760,8/21/2024,94,333,1,489
1776,8/22/2024,142,68,14,247
150,8/22/2024,162,226,5,126
366,8/22/2024,43,99,10,331
4652,8/22/2024,89,365,15,262
2675,8/22/2024,7,370,2,237
1065,8/22/2024,106,127,10,53
2861,8/22/2024,2,206,12,206
4884,8/22/2024,80,484,15,413
2226,8/22/2024,156,402,16,445
2478,8/22/2024,61,309,14,25
2105,8/22/2024,143,275,5,101
3729,8/22/2024,96,53,4,333
4506,8/23/2024,22,455,10,330
4830,8/23/2024,53,183,1,122
401,8/23/2024,139,209,17,242
4119,8/23/2024,131,212,8,91
326,8/23/2024,21,146,2,452
1348,8/23/2024,116,72,1,144
3213,8/23/2024,197,278,15,131
2266,8/23/2024,103,422,9,375
1592,8/23/2024,127,400,15,37
4464,8/23/2024,51,364,13,252
3233,8/23/2024,179,470,15,80
3210,8/24/2024,132,198,14,74
1900,8/24/2024,18,269,4,122
3740,8/24/2024,91,209,7,120
3147,8/24/2024,176,6,7,106
3243,8/24/2024,1,445,16,443
1902,8/24/2024,191,429,5,392
1236,8/24/2024,81,325,18,345
1027,8/24/2024,179,472,7,80
391,8/25/2024,126,157,4,165
4977,8/25/2024,119,436,2,414
3403,8/25/2024,110,424,4,229
1262,8/25/2024,75,189,11,209
159,8/25/2024,190,85,2,103
1020,8/25/2024,197,455,19,131
1672,8/25/2024,135,454,11,360
3937,8/25/2024,118,231,16,178
2042,8/25/2024,191,294,8,392
4437,8/26/2024,108,453,16,131
4391,8/26/2024,171,145,16,473
1367,8/26/2024,142,432,1,247
2786,8/26/2024,111,209,2,308
1641,8/26/2024,67,237,13,418
2723,8/26/2024,25,311,12,326
611,8/26/2024,39,497,19,317
4194,8/26/2024,13,363,11,230
3836,8/26/2024,54,469,4,309
4138,8/26/2024,51,438,6,252
4183,8/27/2024,181,150,4,40
1322,8/27/2024,147,284,1,494
749,8/27/2024,137,482,9,267
3524,8/27/2024,39,344,19,317
650,8/27/2024,73,302,19,421
1001,8/28/2024,119,122,1,414
15,8/28/2024,108,429,4,131
4483,8/28/2024,33,441,13,490
3783,8/28/2024,149,310,15,78
1585,8/28/2024,164,350,9,376
2120,8/28/2024,92,150,12,39
4910,8/28/2024,66,153,12,415
3700,8/29/2024,53,217,3,122
2611,8/29/2024,27,406,6,78
840,8/29/2024,49,35,2,410
599,8/29/2024,6,435,3,437
1790,8/29/2024,38,162,18,339
937,8/29/2024,124,126,10,138
431,8/29/2024,160,482,6,306
2644,8/30/2024,53,453,6,122
273,8/30/2024,110,416,13,229
114,8/30/2024,69,67,15,192
386,8/30/2024,21,95,14,452
3899,8/30/2024,45,325,13,348
1932,8/30/2024,130,10,5,301
543,8/30/2024,106,456,13,53
1539,8/30/2024,136,122,1,84
856,8/30/2024,179,25,2,80
4442,8/31/2024,174,487,13,420
2054,8/31/2024,177,388,8,362
63,8/31/2024,155,164,14,471
4764,8/31/2024,71,3,11,278
1935,8/31/2024,195,341,2,486
2151,8/31/2024,153,51,13,327
4945,9/1/2024,132,266,13,74
561,9/1/2024,136,270,8,84
669,9/1/2024,77,44,6,264
2124,9/1/2024,183,249,13,70
548,9/1/2024,81,172,4,345
4043,9/2/2024,17,231,14,269
3520,9/2/2024,10,282,3,210
2719,9/2/2024,31,479,15,216
956,9/2/2024,118,311,6,178
4264,9/2/2024,191,209,16,392
3782,9/3/2024,110,117,8,229
4947,9/3/2024,114,306,3,195
798,9/3/2024,41,65,14,150
2712,9/3/2024,192,19,5,19
1342,9/3/2024,180,45,15,237
3389,9/3/2024,143,97,15,101
1828,9/3/2024,191,195,7,392
4404,9/3/2024,66,197,1,415
1401,9/4/2024,99,187,19,428
1717,9/4/2024,169,44,9,436
4156,9/4/2024,60,159,8,211
3830,9/4/2024,158,58,15,476
2755,9/4/2024,191,315,1,392
205,9/5/2024,186,288,13,372
2880,9/5/2024,11,45,4,279
359,9/5/2024,183,135,13,70
979,9/5/2024,80,27,8,413
3394,9/5/2024,148,495,15,217
4769,9/5/2024,124,60,17,138
2525,9/5/2024,48,180,5,388
4788,9/6/2024,20,298,10,392
4476,9/6/2024,37,56,9,35
3241,9/6/2024,106,496,5,53
2571,9/6/2024,191,338,8,392
2369,9/6/2024,170,162,10,39
411,9/7/2024,40,335,1,192
1581,9/7/2024,182,37,5,178
135,9/7/2024,67,156,17,418
2908,9/7/2024,23,28,19,229
2839,9/7/2024,44,252,3,206
487,9/7/2024,31,263,7,216
3418,9/7/2024,123,124,2,68
4385,9/7/2024,188,330,18,51
4450,9/7/2024,188,366,17,51
4888,9/8/2024,56,232,6,291
714,9/8/2024,157,52,13,390
2523,9/8/2024,6,187,4,437
514,9/8/2024,89,363,16,262
3465,9/8/2024,125,87,2,253
2864,9/8/2024,141,483,8,447
3934,9/8/2024,73,229,1,421
1984,9/8/2024,140,301,18,239
286,9/8/2024,120,261,11,299
4152,9/8/2024,167,440,8,13
4280,9/8/2024,68,259,14,192
3789,9/9/2024,107,285,17,390
2655,9/9/2024,131,15,6,91
1519,9/9/2024,190,223,5,103
376,9/9/2024,54,463,10,309
510,9/9/2024,156,172,16,445
1640,9/9/2024,156,185,13,445
1285,9/9/2024,90,210,11,324
805,9/9/2024,193,325,9,162
610,9/10/2024,177,453,8,362
1866,9/10/2024,83,464,7,313
2174,9/10/2024,85,228,1,442
3511,9/11/2024,17,168,9,269
4433,9/11/2024,189,429,18,284
4148,9/11/2024,180,316,19,237
3099,9/11/2024,133,298,17,101
165,9/11/2024,70,406,18,54
915,9/11/2024,109,336,4,302
1599,9/11/2024,146,342,18,422
3668,9/11/2024,160,287,4,306
1498,9/11/2024,170,234,15,39
2834,9/11/2024,68,97,6,192
1385,9/12/2024,82,261,8,52
792,9/12/2024,26,277,1,425
4995,9/12/2024,152,43,8,126
2017,9/12/2024,2,326,5,206
4197,9/12/2024,187,291,16,196
596,9/13/2024,159,37,8,294
1288,9/13/2024,155,289,10,471
674,9/13/2024,60,28,15,211
4348,9/13/2024,73,413,14,421
4315,9/13/2024,164,206,6,376
2804,9/13/2024,81,55,6,345
2868,9/14/2024,174,492,8,420
4934,9/14/2024,42,10,2,232
4620,9/14/2024,24,257,5,26
4122,9/14/2024,125,389,5,253
498,9/14/2024,90,333,10,324
4129,9/14/2024,81,335,14,345
2319,9/15/2024,93,214,11,352
3103,9/15/2024,75,215,14,209
4650,9/15/2024,47,269,12,364
2165,9/15/2024,152,141,1,126
2005,9/15/2024,133,157,11,101
4164,9/15/2024,153,405,13,327
2514,9/15/2024,185,488,6,202
2045,9/15/2024,176,489,3,106
3816,9/15/2024,55,130,16,255
2282,9/16/2024,17,43,6,269
1991,9/16/2024,4,336,18,143
3930,9/16/2024,105,128,13,385
353,9/16/2024,190,144,9,103
3743,9/16/2024,180,55,10,237
4329,9/16/2024,141,154,12,447
1203,9/16/2024,39,383,1,317
4251,9/16/2024,13,229,17,230
672,9/16/2024,158,235,15,476
236,9/16/2024,31,249,11,216
4633,9/16/2024,188,333,18,51
3211,9/17/2024,161,440,18,62
4541,9/17/2024,40,340,1,192
648,9/17/2024,169,194,11,436
2941,9/17/2024,189,72,13,284
3056,9/17/2024,24,450,2,26
1937,9/17/2024,140,443,12,239
2814,9/17/2024,118,75,18,178
4459,9/17/2024,16,283,12,152
3069,9/17/2024,66,240,1,415
1196,9/18/2024,79,370,4,333
292,9/18/2024,86,244,19,406
3678,9/18/2024,4,438,19,143
4877,9/18/2024,64,105,9,239
2547,9/18/2024,37,226,18,35
4885,9/18/2024,37,183,15,35
3114,9/18/2024,198,305,15,302
1588,9/18/2024,196,173,19,138
1606,9/18/2024,170,450,17,39
4694,9/18/2024,88,312,7,220
2295,9/19/2024,138,264,14,174
2653,9/19/2024,82,257,16,52
3810,9/19/2024,4,493,1,143
807,9/19/2024,87,74,7,499
4715,9/19/2024,92,471,2,39
777,9/19/2024,96,108,2,333
2518,9/20/2024,69,289,15,192
1047,9/20/2024,178,131,10,389
221,9/20/2024,152,319,19,126
2772,9/20/2024,98,369,5,433
3491,9/20/2024,50,88,7,197
3,9/21/2024,126,270,3,165
4335,9/21/2024,152,419,1,126
3279,9/21/2024,133,347,5,101
881,9/21/2024,154,311,12,477
4645,9/21/2024,150,373,15,488
1605,9/21/2024,87,217,10,499
1544,9/22/2024,108,380,3,131
4354,9/22/2024,69,268,9,192
3979,9/22/2024,169,230,10,436
68,9/22/2024,100,90,19,183
4223,9/22/2024,30,120,17,84
301,9/22/2024,112,409,17,217
621,9/23/2024,159,11,16,294
4720,9/23/2024,190,490,9,103
3967,9/23/2024,54,15,4,309
1940,9/23/2024,135,163,12,360
3001,9/23/2024,146,122,16,422
2469,9/23/2024,194,174,5,129
2269,9/23/2024,66,396,10,415
4839,9/24/2024,22,80,14,330
3011,9/24/2024,40,334,18,192
2646,9/24/2024,117,188,15,452
4172,9/24/2024,29,73,11,487
464,9/24/2024,19,455,10,328
2788,9/24/2024,5,457,11,314
231,9/24/2024,148,344,4,217
3255,9/24/2024,172,427,19,56
1351,9/24/2024,55,7,4,255
698,9/24/2024,179,64,19,80
2807,9/24/2024,179,444,8,80
3650,9/25/2024,9,428,12,341
3441,9/25/2024,14,345,12,483
4112,9/25/2024,130,343,19,301
2811,9/25/2024,175,473,15,33
4030,9/25/2024,198,370,14,302
4767,9/25/2024,172,243,14,56
2468,9/25/2024,151,314,13,200
1820,9/25/2024,96,398,15,333
4516,9/26/2024,47,241,18,364
4598,9/26/2024,103,275,16,375
4333,9/26/2024,87,37,13,499
3496,9/27/2024,93,320,9,352
1637,9/27/2024,75,240,17,209
62,9/27/2024,65,420,5,477
200,9/27/2024,190,344,11,103
4314,9/27/2024,150,112,15,488
1747,9/27/2024,88,37,17,220
4279,9/28/2024,9,216,9,341
1273,9/28/2024,166,218,18,400
2197,9/28/2024,42,498,15,232
1104,9/28/2024,128,125,6,273
4410,9/28/2024,180,207,8,237
418,9/28/2024,149,188,10,78
3975,9/28/2024,97,191,1,341
1429,9/28/2024,127,197,19,37
3101,9/28/2024,135,152,7,360
3267,9/28/2024,32,410,18,40
4157,9/28/2024,191,300,8,392
2877,9/28/2024,184,179,7,363
4216,9/28/2024,12,294,12,401
3362,9/29/2024,107,384,5,390
3406,9/29/2024,28,420,15,350
321,9/29/2024,15,118,3,329
3381,9/29/2024,140,384,1,239
4641,9/30/2024,56,208,1,291
2639,9/30/2024,35,229,8,462
2687,9/30/2024,177,124,19,362
4722,9/30/2024,64,47,10,239
4467,9/30/2024,192,475,12,19
2682,9/30/2024,136,370,5,84
4155,9/30/2024,164,403,18,376
3628,9/30/2024,163,185,16,376
4189,9/30/2024,96,308,14,333
1912,10/1/2024,126,479,13,165
999,10/1/2024,122,436,17,368
2595,10/1/2024,10,151,17,210
1304,10/1/2024,34,364,15,217
2554,10/1/2024,145,19,1,343
3100,10/1/2024,32,58,8,40
438,10/2/2024,49,341,11,410
93,10/2/2024,18,477,16,122
3433,10/2/2024,102,84,12,130
348,10/2/2024,167,197,19,13
3509,10/2/2024,85,391,14,442
4900,10/3/2024,30,406,10,84
788,10/3/2024,198,130,18,302
3234,10/3/2024,32,126,10,40
1772,10/4/2024,78,276,19,319
2784,10/4/2024,171,298,11,473
3997,10/4/2024,26,426,5,425
2485,10/4/2024,33,48,5,490
891,10/4/2024,149,288,14,78
1942,10/4/2024,185,325,8,202
3115,10/4/2024,129,265,7,252
4742,10/5/2024,82,313,8,52
1331,10/5/2024,147,417,4,494
2707,10/5/2024,89,295,12,262
1777,10/5/2024,45,104,12,348
4075,10/5/2024,133,258,3,101
2628,10/5/2024,200,394,16,471
574,10/5/2024,61,137,5,25
1487,10/5/2024,193,149,18,162
2591,10/5/2024,51,451,15,252
2553,10/5/2024,170,125,1,39
3376,10/5/2024,68,231,17,192
1303,10/6/2024,182,233,15,178
3350,10/6/2024,165,409,4,273
4571,10/6/2024,130,346,1,301
2122,10/6/2024,124,465,2,138
4709,10/6/2024,156,220,6,445
617,10/6/2024,167,274,8,13
1835,10/6/2024,68,214,14,192
4053,10/7/2024,58,353,6,86
3859,10/7/2024,86,479,15,406
61,10/7/2024,57,75,13,349
4384,10/7/2024,182,416,19,178
1561,10/7/2024,45,350,14,348
2086,10/7/2024,67,141,15,418
2640,10/7/2024,115,432,15,291
3952,10/7/2024,60,33,11,211
1444,10/7/2024,127,274,3,37
3271,10/7/2024,31,11,7,216
716,10/7/2024,92,489,5,39
565,10/8/2024,27,281,12,78
1324,10/8/2024,147,195,16,494
2472,10/8/2024,64,196,14,239
3026,10/8/2024,89,288,14,262
1976,10/8/2024,115,6,12,291
3390,10/8/2024,120,311,8,299
2520,10/9/2024,52,423,7,19
3904,10/9/2024,58,142,17,86
482,10/9/2024,82,178,17,52
290,10/9/2024,166,368,3,400
625,10/9/2024,139,70,16,242
99,10/9/2024,67,146,9,418
3206,10/9/2024,30,234,10,84
347,10/10/2024,22,190,15,330
4105,10/10/2024,78,271,8,319
178,10/10/2024,19,26,19,328
4879,10/10/2024,8,78,4,85
3352,10/10/2024,200,283,10,471
1275,10/10/2024,36,266,8,93
1836,10/10/2024,55,130,13,255
3557,10/11/2024,169,414,18,436
4220,10/11/2024,159,51,2,294
1911,10/11/2024,165,196,6,273
1522,10/11/2024,190,497,5,103
1951,10/11/2024,104,196,14,441
3432,10/11/2024,84,40,10,189
2901,10/12/2024,162,411,8,126
1305,10/12/2024,116,238,3,144
1457,10/12/2024,133,471,2,101
3199,10/12/2024,133,45,8,101
1151,10/12/2024,77,279,12,264
713,10/12/2024,196,146,11,138
4159,10/13/2024,89,426,2,262
4341,10/13/2024,133,296,1,101
2952,10/13/2024,175,214,10,33
1298,10/13/2024,125,265,15,253
140,10/13/2024,154,249,2,477
1884,10/13/2024,34,176,3,217
1380,10/13/2024,121,225,12,103
2879,10/14/2024,168,480,19,455
1819,10/14/2024,56,354,17,291
303,10/14/2024,86,164,1,406
2536,10/14/2024,122,437,15,368
299,10/14/2024,77,371,12,264
4225,10/15/2024,161,249,5,62
3237,10/15/2024,35,90,16,462
3516,10/15/2024,4,480,16,143
3675,10/15/2024,29,3,4,487
1548,10/15/2024,122,349,13,368
305,10/15/2024,54,387,17,309
1477,10/15/2024,196,162,5,138
2693,10/16/2024,93,187,3,352
4762,10/16/2024,59,218,8,10
3252,10/16/2024,162,275,6,126
3464,10/16/2024,137,281,14,267
3643,10/16/2024,62,413,19,198
748,10/16/2024,71,464,14,278
2035,10/16/2024,150,347,8,488
2533,10/16/2024,172,176,5,56
4173,10/16/2024,81,458,7,345
1491,10/17/2024,166,64,6,400
3884,10/17/2024,86,346,5,406
3525,10/17/2024,116,323,2,144
1602,10/17/2024,133,78,7,101
2624,10/17/2024,13,196,13,230
687,10/17/2024,60,45,16,211
3137,10/17/2024,34,192,5,217
2351,10/17/2024,31,296,15,216
363,10/17/2024,200,259,16,471
3814,10/18/2024,182,463,6,178
3248,10/18/2024,49,446,5,410
4894,10/18/2024,29,164,9,487
3076,10/18/2024,67,486,19,418
4234,10/18/2024,30,396,12,84
1045,10/18/2024,38,411,10,339
2662,10/18/2024,13,154,10,230
4266,10/18/2024,109,337,14,302
4546,10/18/2024,134,497,10,138
1759,10/18/2024,145,247,16,343
2915,10/18/2024,1,30,7,443
779,10/19/2024,22,317,16,330
4024,10/19/2024,144,417,8,218
4202,10/19/2024,195,87,6,486
845,10/19/2024,198,117,9,302
1974,10/19/2024,104,8,9,441
953,10/20/2024,108,118,7,131
504,10/20/2024,59,262,7,10
1186,10/20/2024,63,324,9,285
4057,10/20/2024,142,275,8,247
2068,10/20/2024,182,333,13,178
1612,10/20/2024,89,359,5,262
4909,10/20/2024,158,417,12,476
2041,10/20/2024,153,404,16,327
636,10/20/2024,124,410,8,138
3331,10/21/2024,112,438,8,217
2702,10/21/2024,90,496,2,324
901,10/22/2024,108,307,10,131
3717,10/22/2024,82,50,11,52
4376,10/22/2024,82,193,9,52
4853,10/22/2024,139,420,7,242
448,10/22/2024,30,382,13,84
4824,10/22/2024,2,87,16,206
1159,10/22/2024,149,160,1,78
4002,10/22/2024,48,238,17,388
1355,10/23/2024,144,47,8,218
2069,10/23/2024,84,418,19,189
861,10/23/2024,50,436,3,197
2622,10/24/2024,114,486,12,195
747,10/24/2024,59,491,2,10
959,10/24/2024,156,433,9,445
387,10/24/2024,32,129,3,40
385,10/24/2024,143,364,5,101
723,10/24/2024,83,148,1,313
2438,10/24/2024,83,208,11,313
738,10/25/2024,119,12,14,414
2198,10/25/2024,128,37,16,273
1320,10/25/2024,159,22,6,294
3397,10/25/2024,31,33,4,216
1083,10/26/2024,35,468,12,462
3673,10/26/2024,117,414,8,452
3988,10/26/2024,65,177,8,477
4375,10/26/2024,89,356,4,262
2309,10/26/2024,192,315,19,19
3256,10/26/2024,23,455,16,229
4630,10/26/2024,19,234,17,328
4937,10/26/2024,39,78,2,317
2607,10/26/2024,44,422,7,206
4817,10/26/2024,149,293,19,78
2805,10/26/2024,145,220,16,343
3925,10/26/2024,46,200,14,287
4320,10/26/2024,200,147,7,471
3371,10/26/2024,83,416,12,313
4784,10/27/2024,17,461,13,269
2377,10/27/2024,107,66,1,390
2183,10/27/2024,157,70,10,390
4414,10/27/2024,49,71,13,410
1520,10/27/2024,6,183,17,437
1171,10/27/2024,30,126,2,84
2077,10/27/2024,70,257,5,54
954,10/27/2024,150,367,1,488
3372,10/28/2024,119,227,16,414
934,10/28/2024,57,274,10,349
888,10/28/2024,137,52,18,267
3920,10/28/2024,38,123,4,339
4092,10/28/2024,70,459,14,54
1779,10/28/2024,145,245,2,343
1687,10/29/2024,78,403,5,319
4678,10/29/2024,110,33,14,229
81,10/29/2024,189,316,17,284
4326,10/29/2024,116,211,10,144
1706,10/29/2024,154,398,19,477
2168,10/29/2024,173,227,3,463
217,10/29/2024,183,164,19,70
4260,10/29/2024,46,65,9,287
1046,10/30/2024,100,307,19,183
2903,10/30/2024,146,220,19,422
1008,10/30/2024,94,385,17,489
4451,10/31/2024,128,168,5,273
4552,10/31/2024,128,494,5,273
4261,10/31/2024,65,175,8,477
791,10/31/2024,23,247,16,229
982,10/31/2024,167,400,8,13
2550,10/31/2024,172,356,3,56
787,10/31/2024,36,277,15,93
2286,11/1/2024,65,335,2,477
4438,11/1/2024,106,6,14,53
571,11/1/2024,13,384,14,230
992,11/1/2024,54,467,6,309
3534,11/1/2024,176,57,19,106
396,11/1/2024,129,17,15,252
603,11/1/2024,129,496,2,252
4184,11/2/2024,59,143,5,10
3093,11/2/2024,162,177,7,126
3176,11/2/2024,7,230,19,237
3889,11/2/2024,70,168,2,54
3766,11/2/2024,73,385,4,421
3412,11/2/2024,31,408,8,216
4728,11/2/2024,61,146,9,25
2860,11/3/2024,33,105,10,490
2830,11/3/2024,11,4,13,279
1042,11/3/2024,38,152,16,339
4016,11/3/2024,173,409,17,463
1806,11/3/2024,196,123,4,138
632,11/3/2024,179,222,1,80
1695,11/4/2024,100,299,11,183
1963,11/4/2024,6,140,13,437
1162,11/4/2024,15,342,19,329
633,11/4/2024,130,482,11,301
4642,11/4/2024,73,89,7,421
3919,11/4/2024,1,320,19,443
3947,11/5/2024,58,370,18,86
2495,11/5/2024,42,267,12,232
2983,11/5/2024,13,324,7,230
2036,11/5/2024,183,185,15,70
3268,11/5/2024,121,327,18,103
1185,11/5/2024,123,34,6,68
255,11/6/2024,63,380,14,285
3785,11/6/2024,42,455,7,232
3965,11/6/2024,57,117,18,349
3215,11/6/2024,64,310,15,239
3259,11/6/2024,122,178,3,368
454,11/6/2024,18,437,11,122
2776,11/6/2024,102,284,1,130
693,11/6/2024,149,354,14,78
4539,11/6/2024,183,240,1,70
249,11/6/2024,124,263,17,138
4145,11/6/2024,129,161,1,252
2170,11/7/2024,58,146,19,86
4837,11/7/2024,14,426,13,483
3236,11/7/2024,37,332,18,35
1226,11/7/2024,149,246,9,78
1556,11/7/2024,153,249,11,327
2685,11/7/2024,140,325,15,239
2339,11/7/2024,200,21,10,471
644,11/7/2024,184,472,14,363
310,11/8/2024,20,82,8,392
3022,11/8/2024,138,438,6,174
4224,11/8/2024,98,117,10,433
2905,11/8/2024,36,237,19,93
2504,11/8/2024,12,178,13,401
3733,11/9/2024,110,160,16,229
202,11/9/2024,86,229,3,406
4683,11/9/2024,41,146,11,150
1127,11/9/2024,7,383,5,237
4700,11/9/2024,158,273,7,476
481,11/10/2024,52,177,16,19
518,11/10/2024,7,189,12,237
1362,11/10/2024,38,367,13,339
2099,11/10/2024,81,208,5,345
858,11/11/2024,40,44,5,192
967,11/11/2024,155,38,1,471
2355,11/11/2024,130,33,16,301
4819,11/11/2024,127,138,4,37
2466,11/11/2024,32,363,6,40
585,11/12/2024,75,452,6,209
2756,11/12/2024,75,181,8,209
688,11/12/2024,29,327,9,487
844,11/12/2024,44,317,11,206
3506,11/12/2024,183,204,7,70
4233,11/12/2024,148,498,15,217
4649,11/13/2024,192,55,16,19
4025,11/13/2024,81,437,19,345
988,11/14/2024,199,252,13,387
1891,11/14/2024,75,264,3,209
3776,11/14/2024,177,167,15,362
3722,11/15/2024,82,198,12,52
1980,11/15/2024,144,260,11,218
3450,11/15/2024,73,105,11,421
3436,11/15/2024,3,116,8,151
2893,11/15/2024,163,347,4,376
4695,11/16/2024,35,263,16,462
3562,11/16/2024,137,327,1,267
1979,11/16/2024,38,452,12,339
4713,11/16/2024,85,153,18,442
2857,11/17/2024,119,333,3,414
3283,11/17/2024,161,259,9,62
3584,11/17/2024,169,425,6,436
